('meanAbsoluteError: ', 2.4092985576259953)
('rootMeanSquaredError: ', 3.6941479453533916)
('r2: ', 0.9988368247843673)
('Job ID: ', u'application_1607539937312_4809')
timestamp, open, high, low, close, features, prediction
08/05/2019, 167.769042969, 174.479995728, 165.15171814, 171.6431427, [1557273600.0,167.769042969,174.479995728,165.15171814], 171.368859157
12/05/2019, 194.121612549, 202.835006714, 183.157836914, 188.329177856, [1557619200.0,194.121612549,202.835006714,183.157836914], 192.874545703
16/05/2019, 248.476989746, 278.047790527, 242.328063965, 264.496582031, [1557964800.0,248.476989746,278.047790527,242.328063965], 268.718262072
18/05/2019, 245.77571106, 248.532165527, 231.412643433, 233.906661987, [1558137600.0,245.77571106,248.532165527,231.412643433], 237.085391904
31/05/2019, 254.314880371, 268.430053711, 247.531646729, 267.865966797, [1559260800.0,254.314880371,268.430053711,247.531646729], 261.192704901
01/06/2019, 267.578979492, 275.038024902, 261.116577148, 264.575500488, [1559347200.0,267.578979492,275.038024902,261.116577148], 269.214158571
05/06/2019, 241.679916382, 248.755615234, 237.843505859, 245.903625488, [1559692800.0,241.679916382,248.755615234,237.843505859], 244.975712262
11/06/2019, 248.045166016, 248.229614258, 237.474685669, 244.896057129, [1560211200.0,248.045166016,248.229614258,237.474685669], 240.266141093
13/06/2019, 261.716339111, 263.806213379, 254.029296875, 254.676986694, [1560384000.0,261.716339111,263.806213379,254.029296875], 257.884608317
14/06/2019, 255.668716431, 265.502929688, 252.193328857, 263.687957764, [1560470400.0,255.668716431,265.502929688,252.193328857], 261.628127138
22/06/2019, 295.09564209, 315.026519775, 293.408111572, 309.632171631, [1561161600.0,295.09564209,315.026519775,293.408111572], 311.090790097
27/06/2019, 334.059753418, 342.873504639, 276.238586426, 294.558074951, [1561593600.0,334.059753418,342.873504639,276.238586426], 296.295785441
29/06/2019, 309.748809814, 324.227172852, 293.359863281, 319.471954346, [1561766400.0,309.748809814,324.227172852,293.359863281], 309.569976323
30/06/2019, 320.13079834, 323.592803955, 288.988586426, 290.037078857, [1561852800.0,320.13079834,323.592803955,288.988586426], 299.064670274
02/07/2019, 295.568115234, 296.99005127, 272.548400879, 291.077178955, [1562025600.0,295.568115234,296.99005127,272.548400879], 279.155084868
09/07/2019, 312.40411377, 318.07119751, 303.018493652, 307.87109375, [1562630400.0,312.40411377,318.07119751,303.018493652], 310.464582286
10/07/2019, 306.94052124, 314.459381104, 282.2472229, 288.87979126, [1562716800.0,306.94052124,314.459381104,282.2472229], 294.347087604
11/07/2019, 288.096160889, 288.096160889, 263.373199463, 268.981994629, [1562803200.0,288.096160889,288.096160889,263.373199463], 269.120106282
12/07/2019, 268.150085449, 279.057403564, 266.638153076, 275.163757324, [1562889600.0,268.150085449,279.057403564,266.638153076], 276.659184838
14/07/2019, 269.517913818, 270.193817139, 223.848144531, 226.395980835, [1563062400.0,269.517913818,270.193817139,223.848144531], 234.365347672
18/07/2019, 211.286529541, 229.173461914, 206.431289673, 225.775085449, [1563408000.0,211.286529541,229.173461914,206.431289673], 222.721980632
20/07/2019, 222.951675415, 235.204681396, 220.48046875, 228.45223999, [1563580800.0,222.951675415,235.204681396,220.48046875], 231.633542843
25/07/2019, 215.925537109, 225.27961731, 215.925537109, 218.898406982, [1564012800.0,215.925537109,225.27961731,215.925537109], 224.128672519
01/08/2019, 218.776596069, 218.776596069, 211.21282959, 217.112258911, [1564617600.0,218.776596069,218.776596069,211.21282959], 213.174510451
05/08/2019, 222.597869873, 236.22845459, 222.597869873, 233.146911621, [1564963200.0,222.597869873,236.22845459,222.597869873], 234.415386158
07/08/2019, 225.734451294, 231.123336792, 221.926956177, 225.939910889, [1565136000.0,225.734451294,231.123336792,221.926956177], 227.658278285
08/08/2019, 226.532440186, 226.694625854, 215.879318237, 221.250915527, [1565222400.0,226.532440186,226.694625854,215.879318237], 218.651444631
09/08/2019, 221.53994751, 221.53994751, 207.234848022, 210.481140137, [1565308800.0,221.53994751,221.53994751,207.234848022], 210.597791737
14/08/2019, 208.866439819, 209.658157349, 182.957794189, 186.270217896, [1565740800.0,208.866439819,209.658157349,182.957794189], 189.305638442
15/08/2019, 188.111404419, 189.547195435, 174.778686523, 188.183380127, [1565827200.0,188.111404419,189.547195435,174.778686523], 179.002871509
19/08/2019, 194.487670898, 203.547546387, 192.920394897, 202.281784058, [1566172800.0,194.487670898,203.547546387,192.920394897], 201.137425101
29/08/2019, 172.860992432, 173.397781372, 164.276580811, 168.834823608, [1567036800.0,172.860992432,173.397781372,164.276580811], 166.730792995
31/08/2019, 168.486068726, 174.425140381, 165.963897705, 171.872711182, [1567209600.0,168.486068726,174.425140381,165.963897705], 171.672380497
01/09/2019, 171.899032593, 173.423675537, 168.13961792, 170.741455078, [1567296000.0,171.899032593,173.423675537,168.13961792], 170.431682405
03/09/2019, 178.551467896, 182.774749756, 175.364379883, 178.89251709, [1567468800.0,178.551467896,182.774749756,175.364379883], 179.824395377
05/09/2019, 174.730255127, 175.587158203, 170.553375244, 173.892623901, [1567641600.0,174.730255127,175.587158203,170.553375244], 172.39100527
08/09/2019, 178.621383667, 184.19934082, 177.898193359, 181.472549438, [1567900800.0,178.621383667,184.19934082,177.898193359], 182.992331134
10/09/2019, 180.618286133, 184.265441895, 177.03225708, 179.948760986, [1568073600.0,180.618286133,184.265441895,177.03225708], 181.111156112
11/09/2019, 179.788955688, 181.796707153, 174.384460449, 178.366867065, [1568160000.0,179.788955688,181.796707153,174.384460449], 177.464128575
14/09/2019, 181.438201904, 189.065658569, 180.206390381, 188.547912598, [1568419200.0,181.438201904,189.065658569,180.206390381], 187.13600981
20/09/2019, 221.789398193, 221.789398193, 213.997940063, 218.203399658, [1568937600.0,221.789398193,221.789398193,213.997940063], 216.085535957
24/09/2019, 200.58480835, 202.699966431, 154.352249146, 166.981674194, [1569283200.0,200.58480835,202.699966431,154.352249146], 165.979086708
27/09/2019, 166.356628418, 176.691467285, 161.556213379, 173.930938721, [1569542400.0,166.356628418,176.691467285,161.556213379], 171.427095865
03/10/2019, 180.868148804, 180.868148804, 170.374191284, 174.754653931, [1570060800.0,180.868148804,180.868148804,170.374191284], 172.852133443
11/10/2019, 191.649017334, 196.191650391, 179.753768921, 180.804916382, [1570752000.0,191.649017334,196.191650391,179.753768921], 186.368897637
20/10/2019, 171.840408325, 176.508529663, 169.447052002, 175.357437134, [1571529600.0,171.840408325,176.508529663,169.447052002], 174.148895579
27/10/2019, 179.675460815, 188.56022644, 176.468414307, 183.978302002, [1572134400.0,179.675460815,188.56022644,176.468414307], 184.900863376
29/10/2019, 181.558532715, 192.57850647, 181.558532715, 190.769683838, [1572307200.0,181.558532715,192.57850647,181.558532715], 191.128806542
09/11/2019, 183.86517334, 185.637329102, 182.695159912, 184.852767944, [1573257600.0,183.86517334,185.637329102,182.695159912], 184.808121446
15/11/2019, 184.750610352, 186.702102661, 177.61920166, 180.044189453, [1573776000.0,184.750610352,186.702102661,177.61920166], 181.112783754
17/11/2019, 182.288726807, 185.925247192, 180.271057129, 183.852294922, [1573948800.0,182.288726807,185.925247192,180.271057129], 184.117632229
26/11/2019, 145.983596802, 149.814590454, 143.86138916, 147.503387451, [1574726400.0,145.983596802,149.814590454,143.86138916], 147.744371348
27/11/2019, 147.37928772, 155.416275024, 140.779266357, 152.746200562, [1574812800.0,147.37928772,155.416275024,140.779266357], 149.097069821
28/11/2019, 152.750305176, 154.621704102, 149.270477295, 150.89781189, [1574899200.0,152.750305176,154.621704102,149.270477295], 151.827294719
29/11/2019, 150.416976929, 157.213562012, 150.416976929, 154.645904541, [1574985600.0,150.416976929,157.213562012,150.416976929], 156.365444107
01/12/2019, 151.333526611, 152.502624512, 146.09487915, 150.905349731, [1575158400.0,151.333526611,152.502624512,146.09487915], 148.422748704
03/12/2019, 148.858596802, 149.946182251, 146.103469849, 147.31463623, [1575331200.0,148.858596802,149.946182251,146.103469849], 147.847208104
06/12/2019, 148.218841553, 149.385696411, 146.201080322, 148.583267212, [1575590400.0,148.218841553,149.385696411,146.201080322], 147.861378173
07/12/2019, 148.813842773, 149.338592529, 147.203536987, 147.384017944, [1575676800.0,148.813842773,149.338592529,147.203536987], 148.248335384
12/12/2019, 144.048736572, 145.77243042, 139.540634155, 144.883239746, [1576108800.0,144.048736572,145.77243042,139.540634155], 142.164755324
14/12/2019, 144.77281189, 145.032409668, 141.294570923, 141.901123047, [1576281600.0,144.77281189,145.032409668,141.294570923], 142.491502126
16/12/2019, 142.508377075, 142.616256714, 129.91418457, 132.639083862, [1576454400.0,142.508377075,142.616256714,129.91418457], 132.841309569
24/12/2019, 127.905517578, 129.474182129, 126.793617249, 127.803031921, [1577145600.0,127.905517578,129.474182129,126.793617249], 128.538862634
25/12/2019, 127.728927612, 127.823410034, 123.607833862, 125.054550171, [1577232000.0,127.728927612,127.823410034,123.607833862], 124.738155854
28/12/2019, 126.295799255, 129.633575439, 126.010757446, 128.046615601, [1577491200.0,126.295799255,129.633575439,126.010757446], 129.062222585
29/12/2019, 128.072250366, 137.767974854, 127.556167603, 134.529800415, [1577577600.0,128.072250366,137.767974854,127.556167603], 135.972408306
02/01/2020, 130.496490479, 130.607849121, 126.568847656, 127.04888916, [1577923200.0,130.496490479,130.607849121,126.568847656], 127.696422115
12/01/2020, 142.272872925, 146.220214844, 141.856369019, 146.220214844, [1578787200.0,142.272872925,146.220214844,141.856369019], 145.533581484
13/01/2020, 146.838592529, 146.902236938, 142.328109741, 143.52722168, [1578873600.0,146.838592529,146.902236938,142.328109741], 143.621265566
15/01/2020, 163.412277222, 171.597640991, 159.401397705, 166.302947998, [1579046400.0,163.412277222,171.597640991,159.401397705], 167.448762905
19/01/2020, 174.022659302, 177.743789673, 162.199050903, 166.97807312, [1579392000.0,174.022659302,177.743789673,162.199050903], 168.168598012
20/01/2020, 167.03338623, 169.22694397, 161.361404419, 166.78338623, [1579478400.0,167.03338623,169.22694397,161.361404419], 164.768238946
21/01/2020, 166.792526245, 169.774688721, 165.089324951, 169.391677856, [1579564800.0,166.792526245,169.774688721,165.089324951], 168.343261706
31/01/2020, 184.56980896, 185.547561646, 175.236038208, 179.933563232, [1580428800.0,184.56980896,185.547561646,175.236038208], 178.468049252
02/02/2020, 183.618911743, 193.348617554, 179.477752686, 188.525314331, [1580601600.0,183.618911743,193.348617554,179.477752686], 188.95361264
04/02/2020, 189.709747314, 191.319335938, 184.671875, 188.611694336, [1580774400.0,189.709747314,191.319335938,184.671875], 187.580774646
06/02/2020, 203.864181519, 216.174606323, 201.254776001, 213.11491394, [1580947200.0,203.864181519,216.174606323,201.254776001], 212.666203946
12/02/2020, 237.647216797, 275.089233398, 237.647216797, 265.426330566, [1581465600.0,237.647216797,275.089233398,237.647216797], 269.66416905
17/02/2020, 258.902618408, 268.633544922, 242.812271118, 267.534393311, [1581897600.0,258.902618408,268.633544922,242.812271118], 255.082743257
18/02/2020, 268.248321533, 285.863433838, 259.993988037, 282.347381592, [1581984000.0,268.248321533,285.863433838,259.993988037], 277.287070335
19/02/2020, 282.552490234, 285.964416504, 253.508392334, 259.013122559, [1582070400.0,282.552490234,285.964416504,253.508392334], 263.258310022
21/02/2020, 257.277496338, 267.859619141, 254.610122681, 265.411193848, [1582243200.0,257.277496338,267.859619141,254.610122681], 264.844530414
22/02/2020, 265.389923096, 266.723327637, 257.259216309, 261.842315674, [1582329600.0,265.389923096,266.723327637,257.259216309], 260.925755038
24/02/2020, 274.963134766, 277.368774414, 257.394165039, 265.935577393, [1582502400.0,274.963134766,277.368774414,257.394165039], 263.930641895
03/03/2020, 231.863327026, 232.542877197, 220.202514648, 223.632278442, [1583193600.0,231.863327026,232.542877197,220.202514648], 223.911187056
05/03/2020, 224.498138428, 234.270431519, 224.498138428, 228.329879761, [1583366400.0,224.498138428,234.270431519,224.498138428], 233.384352826
20/03/2020, 137.199081421, 152.084457397, 116.681762695, 133.483474731, [1584662400.0,137.199081421,152.084457397,116.681762695], 133.669602568
24/03/2020, 136.40927124, 143.200042725, 132.913208008, 138.868774414, [1585008000.0,136.40927124,143.200042725,132.913208008], 139.663742849
25/03/2020, 138.384078979, 142.310058594, 133.243011475, 136.223434448, [1585094400.0,138.384078979,142.310058594,133.243011475], 137.948035844
28/03/2020, 130.037979126, 133.180999756, 125.246299744, 131.496871948, [1585353600.0,130.037979126,133.180999756,125.246299744], 129.193523545
30/03/2020, 124.855484009, 135.166763306, 124.217590332, 132.282516479, [1585526400.0,124.855484009,135.166763306,124.217590332], 133.280268045
01/04/2020, 133.233062744, 137.135360718, 129.088729858, 135.974594116, [1585699200.0,133.233062744,137.135360718,129.088729858], 133.556821298
04/04/2020, 141.466705322, 146.201583862, 139.250137329, 144.51272583, [1585958400.0,141.466705322,146.201583862,139.250137329], 144.059239686
07/04/2020, 170.972259521, 176.30166626, 162.986053467, 164.789978027, [1586217600.0,170.972259521,176.30166626,162.986053467], 169.6047861
08/04/2020, 164.641326904, 174.300704956, 163.6875, 173.092056274, [1586304000.0,164.641326904,174.300704956,163.6875], 172.456913298
11/04/2020, 158.809494019, 161.269302368, 154.066162109, 158.386886597, [1586563200.0,158.809494019,161.269302368,154.066162109], 157.577787499
13/04/2020, 157.65953064, 159.123550415, 150.257354736, 156.558273315, [1586736000.0,157.65953064,159.123550415,150.257354736], 153.478888806
14/04/2020, 156.535705566, 161.789871216, 155.541488647, 158.34954834, [1586822400.0,156.535705566,161.789871216,155.541488647], 160.613519255
15/04/2020, 158.54119873, 161.210174561, 152.350921631, 152.869445801, [1586908800.0,158.54119873,161.210174561,152.350921631], 156.337191664
19/04/2020, 187.746582031, 188.541488647, 176.863296509, 180.341781616, [1587254400.0,187.746582031,188.541488647,176.863296509], 180.37794365
20/04/2020, 180.043579102, 186.486190796, 167.463119507, 170.485351562, [1587340800.0,180.043579102,186.486190796,167.463119507], 176.007776897
24/04/2020, 185.42414856, 189.697387695, 185.053237915, 187.515090942, [1587686400.0,185.42414856,189.697387695,185.053237915], 189.318747241
01/05/2020, 206.200912476, 217.21661377, 206.200912476, 212.021331787, [1588291200.0,206.200912476,217.21661377,206.200912476], 216.120420636
03/05/2020, 213.908157349, 218.926422119, 205.574768066, 209.908203125, [1588464000.0,213.908157349,218.926422119,205.574768066], 212.227439594
05/05/2020, 207.023635864, 211.441940308, 201.548660278, 205.503768921, [1588636800.0,207.023635864,211.441940308,201.548660278], 207.08832991
10/05/2020, 209.886428833, 209.886428833, 180.859725952, 188.07421875, [1589068800.0,209.886428833,209.886428833,180.859725952], 187.54578929
13/05/2020, 189.827209473, 201.034408569, 188.649017334, 199.600067139, [1589328000.0,189.827209473,201.034408569,188.649017334], 198.913397661
14/05/2020, 199.942581177, 206.071502686, 196.267608643, 203.153900146, [1589414400.0,199.942581177,206.071502686,196.267608643], 202.848272351
17/05/2020, 200.564666748, 209.759735107, 199.771224976, 207.011383057, [1589673600.0,200.564666748,209.759735107,199.771224976], 208.329335667
19/05/2020, 214.909255981, 215.757019043, 209.570251465, 214.525588989, [1589846400.0,214.909255981,215.757019043,209.570251465], 212.154086796
20/05/2020, 214.534835815, 215.327041626, 206.722824097, 210.015289307, [1589932800.0,214.534835815,215.327041626,206.722824097], 209.765667953
23/05/2020, 207.596328735, 211.038467407, 204.774246216, 206.568954468, [1590192000.0,207.596328735,211.038467407,204.774246216], 208.982712049
25/05/2020, 199.291320801, 205.558288574, 198.93309021, 203.962371826, [1590364800.0,199.291320801,205.558288574,198.93309021], 204.962453455
28/05/2020, 208.217056274, 220.502960205, 204.712249756, 219.787597656, [1590624000.0,208.217056274,220.502960205,204.712249756], 216.453551578
02/06/2020, 248.176879883, 253.201385498, 227.535140991, 237.875854492, [1591056000.0,248.176879883,253.201385498,227.535140991], 236.899999068
04/06/2020, 244.701080322, 246.36088562, 236.519683838, 243.33694458, [1591228800.0,244.701080322,246.36088562,236.519683838], 240.514605939
05/06/2020, 243.256408691, 247.230285645, 239.455383301, 240.125091553, [1591315200.0,243.256408691,247.230285645,239.455383301], 244.481611173
06/06/2020, 240.110519409, 244.471130371, 238.371658325, 242.027542114, [1591401600.0,240.110519409,244.471130371,238.371658325], 243.286604748
08/06/2020, 245.069519043, 247.341186523, 241.192382812, 246.278686523, [1591574400.0,245.069519043,247.341186523,241.192382812], 244.824877655
18/06/2020, 233.820022583, 234.517745972, 227.844619751, 231.313308716, [1592438400.0,233.820022583,234.517745972,227.844619751], 230.555954238
19/06/2020, 231.230072021, 231.856369019, 226.714874268, 228.962432861, [1592524800.0,231.230072021,231.856369019,226.714874268], 229.057932784
20/06/2020, 228.821655273, 230.760955811, 226.033401489, 228.83354187, [1592611200.0,228.821655273,230.760955811,226.033401489], 229.110329993
23/06/2020, 243.657989502, 244.834411621, 240.903152466, 243.125350952, [1592870400.0,243.657989502,244.834411621,240.903152466], 243.405345884
26/06/2020, 232.138198853, 233.323776245, 227.817474365, 229.505462646, [1593129600.0,232.138198853,233.323776245,227.817474365], 230.600964612
30/06/2020, 227.895111084, 228.619338989, 223.107894897, 225.591644287, [1593475200.0,227.895111084,228.619338989,223.107894897], 225.588266734
04/07/2020, 225.082275391, 230.457015991, 224.608856201, 229.091445923, [1593820800.0,225.082275391,230.457015991,224.608856201], 230.082869512
05/07/2020, 229.214355469, 229.819458008, 223.378265381, 228.04196167, [1593907200.0,229.214355469,229.819458008,223.378265381], 225.986064908
08/07/2020, 239.436462402, 248.841293335, 238.028045654, 247.033630371, [1594166400.0,239.436462402,248.841293335,238.028045654], 247.126339059
12/07/2020, 239.221160889, 243.56388855, 236.890457153, 242.849304199, [1594512000.0,239.221160889,243.56388855,236.890457153], 241.955219065
13/07/2020, 243.121536255, 245.134216309, 237.584915161, 239.614593506, [1594598400.0,243.121536255,245.134216309,237.584915161], 241.378281281
16/07/2020, 238.489715576, 239.168838501, 230.265090942, 233.584594727, [1594857600.0,238.489715576,239.168838501,230.265090942], 233.478367274
20/07/2020, 239.525405884, 239.727706909, 234.514450073, 236.158676147, [1595203200.0,239.525405884,239.727706909,234.514450073], 236.682274645
22/07/2020, 245.785354614, 268.055938721, 242.02796936, 264.412384033, [1595376000.0,245.785354614,268.055938721,242.02796936], 262.394926637
23/07/2020, 264.448547363, 280.516693115, 260.556793213, 275.78302002, [1595462400.0,264.448547363,280.516693115,260.556793213], 275.855838514
26/07/2020, 305.142791748, 319.293518066, 300.524414062, 310.958587646, [1595721600.0,305.142791748,319.293518066,300.524414062], 314.553612802
27/07/2020, 311.575927734, 332.654388428, 311.370574951, 322.222259521, [1595808000.0,311.575927734,332.654388428,311.370574951], 330.311022028
29/07/2020, 317.845977783, 324.942382812, 312.777496338, 318.100738525, [1595980800.0,317.845977783,324.942382812,312.777496338], 321.06859298
30/07/2020, 317.613311768, 340.485473633, 314.943725586, 335.079437256, [1596067200.0,317.613311768,340.485473633,314.943725586], 335.916150105
31/07/2020, 335.16317749, 349.241638184, 329.246337891, 346.718719482, [1596153600.0,335.16317749,349.241638184,329.246337891], 343.619020262
04/08/2020, 386.558166504, 402.458862305, 381.537872314, 389.342681885, [1596499200.0,386.558166504,402.458862305,381.537872314], 397.479373652
10/08/2020, 390.190704346, 399.575653076, 386.604156494, 395.737670898, [1597017600.0,390.190704346,399.575653076,386.604156494], 396.836171349
11/08/2020, 395.857330322, 398.101531982, 367.677825928, 378.859069824, [1597104000.0,395.857330322,398.101531982,367.677825928], 377.003129427
13/08/2020, 386.769195557, 431.012207031, 377.253204346, 424.050170898, [1597276800.0,386.769195557,431.012207031,377.253204346], 417.790604884
18/08/2020, 431.016479492, 433.873565674, 415.924621582, 422.455413818, [1597708800.0,431.016479492,433.873565674,415.924621582], 423.248776206
19/08/2020, 423.544311523, 426.639007568, 394.176452637, 405.901885986, [1597795200.0,423.544311523,426.639007568,394.176452637], 404.586892775
26/08/2020, 382.580352783, 392.392700195, 377.63583374, 385.600769043, [1598400000.0,382.580352783,392.392700195,377.63583374], 388.490174071
30/08/2020, 398.599609375, 429.414520264, 398.599609375, 428.865783691, [1598745600.0,398.599609375,429.414520264,398.599609375], 426.053963213
31/08/2020, 429.35723877, 438.833862305, 418.71105957, 433.874603271, [1598832000.0,429.35723877,438.833862305,418.71105957], 430.6628409
02/09/2020, 476.067779541, 480.852661133, 422.152130127, 439.655487061, [1599004800.0,476.067779541,480.852661133,422.152130127], 439.242520235
04/09/2020, 382.250976562, 400.10824585, 362.745422363, 386.515167236, [1599177600.0,382.250976562,400.10824585,362.745422363], 383.304773888
06/09/2020, 335.112182617, 360.18548584, 317.399139404, 352.804840088, [1599350400.0,335.112182617,360.18548584,317.399139404], 343.412665581
08/09/2020, 353.686431885, 356.248657227, 326.71685791, 337.359985352, [1599523200.0,353.686431885,356.248657227,326.71685791], 335.912326945
10/09/2020, 351.206817627, 377.259796143, 351.206817627, 368.011260986, [1599696000.0,351.206817627,377.259796143,351.206817627], 374.491982366
16/09/2020, 364.016571045, 373.050140381, 355.402496338, 364.87109375, [1600214400.0,364.016571045,373.050140381,355.402496338], 366.303367129
18/09/2020, 389.369781494, 392.37121582, 375.77053833, 384.254974365, [1600387200.0,389.369781494,392.37121582,375.77053833], 382.768312792
19/09/2020, 384.428985596, 387.984344482, 376.999145508, 385.34161377, [1600473600.0,384.428985596,387.984344482,376.999145508], 383.177452942
20/09/2020, 385.14630127, 385.388580322, 365.79119873, 370.573699951, [1600560000.0,385.14630127,385.388580322,365.79119873], 371.646440272
23/09/2020, 344.182250977, 344.420288086, 314.997924805, 319.786621094, [1600819200.0,344.182250977,344.420288086,314.997924805], 322.683925304
27/09/2020, 354.343261719, 362.070709229, 347.575561523, 357.634765625, [1601164800.0,354.343261719,362.070709229,347.575561523], 356.980466033
01/10/2020, 359.986602783, 368.733642578, 345.730804443, 352.99609375, [1601510400.0,359.986602783,368.733642578,345.730804443], 357.548305795
04/10/2020, 346.009216309, 354.011016846, 344.091186523, 352.489257812, [1601769600.0,346.009216309,354.011016846,344.091186523], 352.706132231
16/10/2020, 377.729675293, 379.788879395, 361.750671387, 365.454223633, [1602806400.0,377.729675293,379.788879395,361.750671387], 368.43437988
17/10/2020, 365.52456665, 370.308990479, 363.522216797, 368.410919189, [1602892800.0,365.52456665,370.308990479,363.522216797], 369.570931541
20/10/2020, 379.391876221, 380.662353516, 366.397216797, 368.208312988, [1603152000.0,379.391876221,380.662353516,366.397216797], 371.82469956
23/10/2020, 414.250427246, 419.242248535, 402.169281006, 409.568908691, [1603411200.0,414.250427246,419.242248535,402.169281006], 410.673870841
01/11/2020, 385.265838623, 397.250335693, 384.985015869, 396.770355225, [1604188800.0,385.265838623,397.250335693,384.985015869], 396.799648359
03/11/2020, 382.953521729, 389.735687256, 370.748901367, 387.855865479, [1604361600.0,382.953521729,389.735687256,370.748901367], 380.650817479
07/11/2020, 456.174926758, 468.343261719, 427.179138184, 435.524780273, [1604707200.0,456.174926758,468.343261719,427.179138184], 445.338256228
12/11/2020, 463.598510742, 470.03527832, 452.538604736, 462.727966309, [1605139200.0,463.598510742,470.03527832,452.538604736], 462.283692028
14/11/2020, 473.743774414, 473.743774414, 455.339630127, 461.473449707, [1605312000.0,473.743774414,473.743774414,455.339630127], 461.259490842
19/11/2020, 479.637542725, 480.359619141, 465.628967285, 471.611907959, [1605744000.0,479.637542725,480.359619141,465.628967285], 471.285308038
21/11/2020, 510.220916748, 552.524414062, 503.391113281, 551.737365723, [1605916800.0,510.220916748,552.524414062,503.391113281], 542.433630865
23/11/2020, 562.298339844, 610.476196289, 551.48034668, 609.18939209, [1606089600.0,562.298339844,610.476196289,551.48034668], 596.47415076
28/11/2020, 519.371765137, 548.131408691, 507.777984619, 538.038452148, [1606521600.0,519.371765137,548.131408691,507.777984619], 536.53599186
30/11/2020, 578.17980957, 615.499816895, 571.249084473, 614.673583984, [1606694400.0,578.17980957,615.499816895,571.249084473], 606.46139046
01/12/2020, 616.376464844, 635.754821777, 570.815307617, 586.326416016, [1606780800.0,616.376464844,635.754821777,570.815307617], 599.11621237
